   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 0.465207232364264200
K2 = 9.502532581012928860
K3 = -20.974005020689219200
K4 = 226.778322260361165000
K5 = -597.868652229197323000
K6 = 891.037118933163583000
K7 = -238.813496846938506000
__________________________				               K248-13
		           Calibrated (1.5 - 300 K), I measur.= 10.00 µA
TMi Carbon Ceramic Sensor (CCS), type A2, N 834

  3390.00   4.570    2830.00   6.333    2270.00  10.490    1710.00  25.670
  3380.00   4.592    2820.00   6.377    2260.00  10.613    1700.00  26.235
  3370.00   4.615    2810.00   6.423    2250.00  10.738    1690.00  26.819
  3360.00   4.638    2800.00   6.469    2240.00  10.867    1680.00  27.423
  3350.00   4.661    2790.00   6.516    2230.00  10.998    1670.00  28.048
  3340.00   4.684    2780.00   6.564    2220.00  11.132    1660.00  28.695
  3330.00   4.708    2770.00   6.612    2210.00  11.269    1650.00  29.365
  3320.00   4.731    2760.00   6.661    2200.00  11.410    1640.00  30.058
  3310.00   4.755    2750.00   6.711    2190.00  11.554    1630.00  30.777
  3300.00   4.780    2740.00   6.762    2180.00  11.701    1620.00  31.521
  3290.00   4.804    2730.00   6.813    2170.00  11.851    1610.00  32.292
  3280.00   4.829    2720.00   6.865    2160.00  12.006    1600.00  33.091
  3270.00   4.854    2710.00   6.919    2150.00  12.164    1590.00  33.920
  3260.00   4.880    2700.00   6.973    2140.00  12.325    1580.00  34.779
  3250.00   4.905    2690.00   7.027    2130.00  12.491    1570.00  35.671
  3240.00   4.931    2680.00   7.083    2120.00  12.661    1560.00  36.597
  3230.00   4.958    2670.00   7.140    2110.00  12.834    1550.00  37.557
  3220.00   4.984    2660.00   7.197    2100.00  13.013    1540.00  38.554
  3210.00   5.011    2650.00   7.256    2090.00  13.195    1530.00  39.590
  3200.00   5.039    2640.00   7.315    2080.00  13.383    1520.00  40.666
  3190.00   5.066    2630.00   7.376    2070.00  13.575    1510.00  41.785
  3180.00   5.094    2620.00   7.437    2060.00  13.772    1500.00  42.947
  3170.00   5.122    2610.00   7.500    2050.00  13.974    1490.00  44.156


  1480.00  45.413
  1470.00  46.721
  1460.00  48.082
  1450.00  49.499
  1440.00  50.975
  1430.00  52.512
  1420.00  54.114
  1410.00  55.783
  1400.00  57.524
  1390.00  59.340
  1380.00  61.234
  1370.00  63.211
  1360.00  65.276
  1350.00  67.431
  1340.00  69.683
  1330.00  72.037
  1320.00  74.497
  1310.00  77.070
  1300.00  79.761
  1290.00  82.578
  1280.00  85.526
  1270.00  88.614
  1260.00  91.849
  1250.00  95.239
  1240.00  98.793
  1230.00  102.520
  1220.00  106.430
  1210.00  110.533
  1200.00  114.842
  1190.00  119.367
  1180.00  124.122
  1170.00  129.120
  1160.00  134.375
  1150.00  139.903
  1140.00  145.721
  1130.00  151.846
  1120.00  158.297
  1110.00  165.095
  1100.00  172.260
  1090.00  179.815
  1080.00  187.787
  1070.00  196.200
  1060.00  205.083
  1050.00  214.467
  1040.00  224.385
  1030.00  234.871
  1020.00  245.962
  1010.00  257.700
  1000.00  270.127
  990.00  283.290
  980.00  297.240
  970.00  312.030
